Created on 11-28-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1550667600000,2019-02-20 13:00:00,BTCUSD,3946.62,3966.67,3907.0,3915.8,259.2779684393
1550664000000,2019-02-20 12:00:00,BTCUSD,3924.87,3946.62,3920.9,3946.62,193.3132542397
1550660400000,2019-02-20 11:00:00,BTCUSD,3935.34,3937.2,3919.53,3924.87,101.5944237231
1550656800000,2019-02-20 10:00:00,BTCUSD,3912.89,3946.48,3904.78,3935.34,287.5654148627
1550653200000,2019-02-20 09:00:00,BTCUSD,3916.75,3916.75,3901.66,3912.89,195.4461654397
1550649600000,2019-02-20 08:00:00,BTCUSD,3891.54,3917.8,3885.8,3916.75,162.8948083176
1550646000000,2019-02-20 07:00:00,BTCUSD,3881.09,3904.84,3881.09,3891.54,134.286488332
1550642400000,2019-02-20 06:00:00,BTCUSD,3883.99,3890.82,3875.75,3881.09,115.1181106139
1550638800000,2019-02-20 05:00:00,BTCUSD,3888.14,3888.66,3870.0,3883.99,110.3991747467
1550635200000,2019-02-20 04:00:00,BTCUSD,3894.14,3900.71,3887.97,3888.14,35.019195346
1550631600000,2019-02-20 03:00:00,BTCUSD,3901.63,3905.46,3892.56,3894.14,31.158284313
1550628000000,2019-02-20 02:00:00,BTCUSD,3892.0,3901.63,3883.86,3901.63,30.2694632269
1550624400000,2019-02-20 01:00:00,BTCUSD,3880.94,3892.0,3869.56,3892.0,47.7562068312
1550620800000,2019-02-20 00:00:00,BTCUSD,3892.03,3899.33,3865.02,3880.94,105.8544965331
1550617200000,2019-02-19 23:00:00,BTCUSD,3909.86,3911.8,3889.22,3892.03,33.6032344602
1550613600000,2019-02-19 22:00:00,BTCUSD,3886.4,3918.21,3886.01,3909.86,47.8394866648
1550610000000,2019-02-19 21:00:00,BTCUSD,3931.01,3940.97,3865.95,3886.4,284.0305842684
1550606400000,2019-02-19 20:00:00,BTCUSD,3950.75,3950.75,3928.97,3931.01,65.2920134123
1550602800000,2019-02-19 19:00:00,BTCUSD,3928.69,3950.75,3928.68,3950.75,57.8147255428
1550599200000,2019-02-19 18:00:00,BTCUSD,3939.28,3939.28,3926.0,3928.69,70.7420656044
1550595600000,2019-02-19 17:00:00,BTCUSD,3942.99,3943.0,3918.21,3939.28,176.67742054
1550592000000,2019-02-19 16:00:00,BTCUSD,3957.17,3961.81,3937.0,3942.99,181.2302598449
1550588400000,2019-02-19 15:00:00,BTCUSD,3934.9,3968.9,3934.9,3957.17,102.5526925549
1550584800000,2019-02-19 14:00:00,BTCUSD,3954.53,3971.46,3910.29,3934.9,394.8852991812
1550581200000,2019-02-19 13:00:00,BTCUSD,3891.44,3969.31,3887.96,3954.53,335.7159153476
1550577600000,2019-02-19 12:00:00,BTCUSD,3871.99,3892.71,3871.99,3891.44,85.8905243423
1550574000000,2019-02-19 11:00:00,BTCUSD,3869.95,3874.34,3863.0,3871.99,229.9474858682
1550570400000,2019-02-19 10:00:00,BTCUSD,3862.57,3872.48,3850.0,3869.95,191.2073528553
1550566800000,2019-02-19 09:00:00,BTCUSD,3888.77,3891.48,3854.03,3862.57,116.227048825
1550563200000,2019-02-19 08:00:00,BTCUSD,3890.45,3893.44,3878.86,3888.77,121.2730690636
1550559600000,2019-02-19 07:00:00,BTCUSD,3878.21,3892.24,3876.41,3890.45,82.9513135471
1550556000000,2019-02-19 06:00:00,BTCUSD,3868.87,3880.99,3866.78,3878.21,237.8869428583
1550552400000,2019-02-19 05:00:00,BTCUSD,3873.78,3881.84,3858.43,3868.87,241.1632322784
1550548800000,2019-02-19 04:00:00,BTCUSD,3866.0,3886.56,3865.98,3873.78,110.55778731
1550545200000,2019-02-19 03:00:00,BTCUSD,3857.46,3868.73,3856.2,3866.0,61.3628170403
1550541600000,2019-02-19 02:00:00,BTCUSD,3867.69,3875.51,3856.41,3857.46,66.8574787273
1550538000000,2019-02-19 01:00:00,BTCUSD,3928.33,3928.33,3844.37,3867.69,185.9246327984
1550534400000,2019-02-19 00:00:00,BTCUSD,3866.99,3955.42,3866.99,3928.33,265.3169972437
1550530800000,2019-02-18 23:00:00,BTCUSD,3860.55,3875.11,3853.37,3866.99,176.6159921181
1550527200000,2019-02-18 22:00:00,BTCUSD,3853.0,3863.08,3829.0,3860.55,67.2432723956
1550523600000,2019-02-18 21:00:00,BTCUSD,3864.71,3879.43,3853.0,3853.0,147.8346501392
1550520000000,2019-02-18 20:00:00,BTCUSD,3869.94,3869.94,3852.57,3864.71,34.9780704696
1550516400000,2019-02-18 19:00:00,BTCUSD,3880.45,3887.71,3862.25,3869.94,82.9351872951
1550512800000,2019-02-18 18:00:00,BTCUSD,3860.0,3897.15,3860.0,3880.45,86.3030822556
1550509200000,2019-02-18 17:00:00,BTCUSD,3859.41,3878.13,3840.57,3860.0,111.7280765279
1550505600000,2019-02-18 16:00:00,BTCUSD,3805.33,3912.51,3802.71,3859.41,672.3791044804
1550502000000,2019-02-18 15:00:00,BTCUSD,3797.27,3808.7,3779.0,3805.33,347.3231029051
1550498400000,2019-02-18 14:00:00,BTCUSD,3799.89,3826.43,3786.79,3797.27,243.4168418004
1550494800000,2019-02-18 13:00:00,BTCUSD,3732.36,3817.18,3717.91,3799.89,529.6875332446
1550491200000,2019-02-18 12:00:00,BTCUSD,3706.66,3745.86,3695.96,3732.36,78.9918658825
1550487600000,2019-02-18 11:00:00,BTCUSD,3691.74,3718.05,3690.5,3706.66,19.690386406
1550484000000,2019-02-18 10:00:00,BTCUSD,3706.45,3709.81,3685.22,3691.74,30.8038007796
1550480400000,2019-02-18 09:00:00,BTCUSD,3696.64,3710.37,3696.64,3706.45,22.545828939
1550476800000,2019-02-18 08:00:00,BTCUSD,3690.95,3711.48,3688.98,3696.64,8.73021303
1550473200000,2019-02-18 07:00:00,BTCUSD,3696.44,3726.29,3690.95,3690.95,142.6000072874
1550469600000,2019-02-18 06:00:00,BTCUSD,3677.07,3697.35,3673.3,3696.44,25.6600952739
1550466000000,2019-02-18 05:00:00,BTCUSD,3676.96,3678.1,3659.08,3677.07,43.221258055
1550462400000,2019-02-18 04:00:00,BTCUSD,3688.93,3689.55,3666.3,3676.96,49.631142664
1550458800000,2019-02-18 03:00:00,BTCUSD,3668.02,3697.2,3668.02,3688.93,191.7959459714
1550455200000,2019-02-18 02:00:00,BTCUSD,3649.45,3673.57,3644.73,3668.02,37.2264179301
1550451600000,2019-02-18 01:00:00,BTCUSD,3659.22,3732.42,3625.62,3649.45,519.6256891761
1550448000000,2019-02-18 00:00:00,BTCUSD,3626.7,3665.0,3618.09,3659.22,136.949515463
1550444400000,2019-02-17 23:00:00,BTCUSD,3603.46,3639.99,3598.45,3626.7,65.015529276
1550440800000,2019-02-17 22:00:00,BTCUSD,3586.43,3608.71,3586.43,3603.46,20.3459324914
1550437200000,2019-02-17 21:00:00,BTCUSD,3572.65,3604.67,3572.64,3586.43,247.2413163749
1550433600000,2019-02-17 20:00:00,BTCUSD,3569.31,3574.89,3569.31,3572.65,8.1885550083
1550430000000,2019-02-17 19:00:00,BTCUSD,3569.61,3573.94,3567.49,3569.31,20.9323825025
1550426400000,2019-02-17 18:00:00,BTCUSD,3575.0,3579.14,3567.47,3569.61,36.2347674142
1550422800000,2019-02-17 17:00:00,BTCUSD,3573.79,3576.82,3572.64,3575.0,16.8345957669
1550419200000,2019-02-17 16:00:00,BTCUSD,3569.8,3576.98,3565.64,3573.79,22.8149581302
1550415600000,2019-02-17 15:00:00,BTCUSD,3575.45,3575.45,3569.79,3569.8,37.1692281361
1550412000000,2019-02-17 14:00:00,BTCUSD,3568.2,3575.79,3568.2,3575.45,9.6202576828
1550408400000,2019-02-17 13:00:00,BTCUSD,3565.36,3571.29,3557.38,3568.2,51.318952314
1550404800000,2019-02-17 12:00:00,BTCUSD,3580.0,3585.3,3565.36,3565.36,48.1929449793
1550401200000,2019-02-17 11:00:00,BTCUSD,3585.93,3595.33,3580.0,3580.0,67.0370556478
1550397600000,2019-02-17 10:00:00,BTCUSD,3600.18,3675.87,3581.5,3585.93,683.6910239829
1550394000000,2019-02-17 09:00:00,BTCUSD,3598.02,3600.3,3597.59,3600.18,0.6915902755
1550390400000,2019-02-17 08:00:00,BTCUSD,3599.1,3600.47,3598.01,3598.02,8.4222616004
1550386800000,2019-02-17 07:00:00,BTCUSD,3596.22,3599.1,3594.67,3599.1,3.4948452687
1550383200000,2019-02-17 06:00:00,BTCUSD,3598.43,3599.54,3594.0,3596.22,10.3350545089
1550379600000,2019-02-17 05:00:00,BTCUSD,3595.8,3598.44,3593.51,3598.43,16.3668991339
1550376000000,2019-02-17 04:00:00,BTCUSD,3589.18,3595.8,3586.87,3595.8,18.4549920638
1550372400000,2019-02-17 03:00:00,BTCUSD,3586.31,3589.18,3584.12,3589.18,5.3799645446
1550368800000,2019-02-17 02:00:00,BTCUSD,3586.01,3588.68,3584.19,3586.31,7.6042594514
1550365200000,2019-02-17 01:00:00,BTCUSD,3582.56,3586.58,3578.09,3586.01,2.2834128851
1550361600000,2019-02-17 00:00:00,BTCUSD,3582.3,3588.4,3576.39,3582.56,31.3419403294
1550358000000,2019-02-16 23:00:00,BTCUSD,3594.39,3594.89,3577.68,3582.3,10.2047329149
1550354400000,2019-02-16 22:00:00,BTCUSD,3594.0,3595.69,3590.71,3594.39,11.36961852
1550350800000,2019-02-16 21:00:00,BTCUSD,3599.07,3599.42,3592.62,3594.0,17.5262917505
1550347200000,2019-02-16 20:00:00,BTCUSD,3594.93,3599.07,3594.21,3599.07,17.2575920911
1550343600000,2019-02-16 19:00:00,BTCUSD,3592.0,3601.16,3591.68,3594.93,34.0403610897
1550340000000,2019-02-16 18:00:00,BTCUSD,3591.9,3593.79,3590.7,3592.0,6.75175158
1550336400000,2019-02-16 17:00:00,BTCUSD,3595.99,3595.99,3587.3,3591.9,31.9044652622
1550332800000,2019-02-16 16:00:00,BTCUSD,3597.22,3606.92,3591.17,3595.99,19.6372606925
1550329200000,2019-02-16 15:00:00,BTCUSD,3596.79,3602.99,3593.71,3597.22,27.3043501853
1550325600000,2019-02-16 14:00:00,BTCUSD,3595.58,3604.92,3595.11,3596.79,61.199800224
1550322000000,2019-02-16 13:00:00,BTCUSD,3586.78,3601.03,3586.61,3595.58,51.2054227809
1550318400000,2019-02-16 12:00:00,BTCUSD,3589.18,3604.07,3571.09,3586.78,105.4897302296
1550314800000,2019-02-16 11:00:00,BTCUSD,3585.12,3589.18,3585.12,3589.18,103.5289802
1550311200000,2019-02-16 10:00:00,BTCUSD,3586.42,3589.19,3583.16,3585.12,17.5234174124
1550307600000,2019-02-16 09:00:00,BTCUSD,3586.71,3589.75,3585.89,3586.42,4.101966
1550304000000,2019-02-16 08:00:00,BTCUSD,3583.2,3589.86,3581.86,3586.71,63.5891545
1550300400000,2019-02-16 07:00:00,BTCUSD,3582.95,3586.58,3580.2,3583.2,98.9241667652
1550296800000,2019-02-16 06:00:00,BTCUSD,3586.74,3587.68,3581.97,3582.95,19.4042802197
1550293200000,2019-02-16 05:00:00,BTCUSD,3582.86,3590.26,3580.88,3586.74,83.5047187204
1550289600000,2019-02-16 04:00:00,BTCUSD,3586.96,3598.19,3582.54,3582.86,87.5315407231
1550286000000,2019-02-16 03:00:00,BTCUSD,3582.0,3588.91,3580.01,3586.96,29.9140370131
1550282400000,2019-02-16 02:00:00,BTCUSD,3567.12,3582.0,3567.12,3582.0,24.7836283327
1550278800000,2019-02-16 01:00:00,BTCUSD,3567.12,3567.12,3567.12,3567.12,0.0
1550275200000,2019-02-16 00:00:00,BTCUSD,3567.12,3567.12,3567.12,3567.12,0.0
1550271600000,2019-02-15 23:00:00,BTCUSD,3566.67,3567.28,3561.68,3567.12,30.9024326938
1550268000000,2019-02-15 22:00:00,BTCUSD,3565.84,3566.68,3562.85,3566.67,37.1174197982
1550264400000,2019-02-15 21:00:00,BTCUSD,3566.46,3569.39,3564.17,3565.84,331.9197195827
1550260800000,2019-02-15 20:00:00,BTCUSD,3565.85,3570.63,3563.32,3566.46,44.907608602
1550257200000,2019-02-15 19:00:00,BTCUSD,3566.81,3569.39,3562.99,3565.85,157.5045270855
1550253600000,2019-02-15 18:00:00,BTCUSD,3564.72,3567.89,3564.72,3566.81,75.3354542582
1550250000000,2019-02-15 17:00:00,BTCUSD,3560.02,3584.6786666666667,3560.02,3564.72,642.0317464757
1550246400000,2019-02-15 16:00:00,BTCUSD,3556.38,3561.04,3554.82,3560.02,98.2996684275
1550242800000,2019-02-15 15:00:00,BTCUSD,3556.35,3562.66,3547.78,3556.38,127.0296055466
1550239200000,2019-02-15 14:00:00,BTCUSD,3585.52,3615.79,3544.95,3556.35,447.5419626156
1550235600000,2019-02-15 13:00:00,BTCUSD,3580.67,3586.23,3575.15,3585.52,53.5736234644
1550232000000,2019-02-15 12:00:00,BTCUSD,3573.88,3581.43,3573.08,3580.67,164.5599973094
1550228400000,2019-02-15 11:00:00,BTCUSD,3579.9,3598.32,3572.75,3573.88,136.1896689885
1550224800000,2019-02-15 10:00:00,BTCUSD,3570.46,3583.67,3569.33,3579.9,82.4631541
1550221200000,2019-02-15 09:00:00,BTCUSD,3573.0,3576.7,3569.09,3570.46,86.58618255
1550217600000,2019-02-15 08:00:00,BTCUSD,3575.99,3580.53,3573.0,3573.0,119.1292281301
1550214000000,2019-02-15 07:00:00,BTCUSD,3577.11,3577.11,3570.43,3575.99,65.0995388418
1550210400000,2019-02-15 06:00:00,BTCUSD,3575.89,3582.54,3573.75,3577.11,62.0706520246
1550206800000,2019-02-15 05:00:00,BTCUSD,3581.29,3581.34,3575.89,3575.89,42.5456537811
1550203200000,2019-02-15 04:00:00,BTCUSD,3574.21,3588.26,3574.21,3581.29,76.1350972764
1550199600000,2019-02-15 03:00:00,BTCUSD,3571.63,3579.33,3571.63,3574.21,27.1975696189
1550196000000,2019-02-15 02:00:00,BTCUSD,3570.54,3571.63,3566.72,3571.63,7.4440392346
1550192400000,2019-02-15 01:00:00,BTCUSD,3564.32,3570.79,3563.51,3570.54,20.1631679011
1550188800000,2019-02-15 00:00:00,BTCUSD,3562.29,3568.33,3557.74,3564.32,53.0261639476
1550185200000,2019-02-14 23:00:00,BTCUSD,3564.74,3566.39,3560.08,3562.29,21.6917360875
1550181600000,2019-02-14 22:00:00,BTCUSD,3570.0,3571.51,3564.35,3564.74,57.3547462968
1550178000000,2019-02-14 21:00:00,BTCUSD,3565.94,3573.62,3559.16,3570.0,271.0996123252
1550174400000,2019-02-14 20:00:00,BTCUSD,3574.26,3574.26,3565.01,3565.94,90.1911218541
1550170800000,2019-02-14 19:00:00,BTCUSD,3575.0,3587.48,3570.5,3574.26,164.2501138421
1550167200000,2019-02-14 18:00:00,BTCUSD,3571.65,3575.84,3570.98,3575.0,43.3845426809
1550163600000,2019-02-14 17:00:00,BTCUSD,3567.09,3577.9,3566.57,3571.65,74.7860306757
1550160000000,2019-02-14 16:00:00,BTCUSD,3567.47,3580.7,3566.21,3567.09,40.7716415453
1550156400000,2019-02-14 15:00:00,BTCUSD,3560.26,3572.61,3560.25,3567.47,83.6521631053
1550152800000,2019-02-14 14:00:00,BTCUSD,3561.0,3563.74,3558.61,3560.26,91.0176882605
1550149200000,2019-02-14 13:00:00,BTCUSD,3558.0,3563.96,3557.46,3561.0,133.8259131138
1550145600000,2019-02-14 12:00:00,BTCUSD,3552.23,3561.78,3549.02,3558.0,36.6393496751
1550142000000,2019-02-14 11:00:00,BTCUSD,3562.0,3569.38,3537.0,3552.23,188.3113030798
1550138400000,2019-02-14 10:00:00,BTCUSD,3569.67,3569.98,3556.61,3562.0,134.2550516685
1550134800000,2019-02-14 09:00:00,BTCUSD,3565.96,3571.39,3563.88,3569.67,101.3797258425
1550131200000,2019-02-14 08:00:00,BTCUSD,3565.5,3573.91,3563.94,3565.96,113.5080314208
1550127600000,2019-02-14 07:00:00,BTCUSD,3575.75,3576.07,3559.15,3565.5,131.4055036161
1550124000000,2019-02-14 06:00:00,BTCUSD,3571.8,3578.06,3569.73,3575.75,80.835911648
1550120400000,2019-02-14 05:00:00,BTCUSD,3581.71,3585.57,3566.84,3571.8,122.6679149026
1550116800000,2019-02-14 04:00:00,BTCUSD,3572.79,3584.11,3572.79,3581.71,113.8269717271
1550113200000,2019-02-14 03:00:00,BTCUSD,3574.09,3577.22,3572.79,3572.79,18.523686337
1550109600000,2019-02-14 02:00:00,BTCUSD,3581.55,3581.88,3574.02,3574.09,8.5899792069
1550106000000,2019-02-14 01:00:00,BTCUSD,3585.68,3657.0,3580.91,3581.55,410.7448464908
1550102400000,2019-02-14 00:00:00,BTCUSD,3576.48,3588.24,3575.56,3585.68,27.6958585622
1550098800000,2019-02-13 23:00:00,BTCUSD,3571.99,3579.0,3571.42,3576.48,21.0221812228
1550095200000,2019-02-13 22:00:00,BTCUSD,3571.61,3576.73,3569.04,3571.99,29.1382459971
1550091600000,2019-02-13 21:00:00,BTCUSD,3569.16,3575.44,3567.33,3571.61,278.3876463698
1550088000000,2019-02-13 20:00:00,BTCUSD,3572.0,3575.08,3566.99,3569.16,32.3357143446
1550084400000,2019-02-13 19:00:00,BTCUSD,3583.93,3583.93,3572.0,3572.0,35.5710204708
1550080800000,2019-02-13 18:00:00,BTCUSD,3576.4,3583.93,3575.09,3583.93,62.7607763248
1550077200000,2019-02-13 17:00:00,BTCUSD,3575.0,3581.61,3575.0,3576.4,60.5633882107
1550073600000,2019-02-13 16:00:00,BTCUSD,3565.01,3577.52,3563.44,3575.0,42.4392894741
1550070000000,2019-02-13 15:00:00,BTCUSD,3575.01,3575.01,3561.22,3565.01,69.8910213311
1550066400000,2019-02-13 14:00:00,BTCUSD,3577.0,3578.05,3572.86,3575.01,17.4804482892
1550062800000,2019-02-13 13:00:00,BTCUSD,3580.79,3583.97,3576.79,3577.0,79.9808793084
1550059200000,2019-02-13 12:00:00,BTCUSD,3572.78,3580.79,3568.22,3580.79,126.0392042845
1550055600000,2019-02-13 11:00:00,BTCUSD,3577.86,3577.86,3566.01,3572.78,107.7245168235
1550052000000,2019-02-13 10:00:00,BTCUSD,3580.8,3586.48,3576.29,3577.86,82.8717955883
1550048400000,2019-02-13 09:00:00,BTCUSD,3580.01,3586.91,3575.22,3580.8,91.66503478
1550044800000,2019-02-13 08:00:00,BTCUSD,3587.67,3593.5,3580.0,3580.01,38.1929022602
1550041200000,2019-02-13 07:00:00,BTCUSD,3597.18,3598.79,3586.06,3587.67,73.9440019646
1550037600000,2019-02-13 06:00:00,BTCUSD,3602.58,3627.79,3594.69,3597.18,85.5009535621
1550034000000,2019-02-13 05:00:00,BTCUSD,3594.3,3603.94,3592.69,3602.58,97.0505742991
1550030400000,2019-02-13 04:00:00,BTCUSD,3598.01,3601.54,3591.38,3594.3,12.1176288688
1550026800000,2019-02-13 03:00:00,BTCUSD,3597.59,3598.57,3593.38,3598.01,53.6982599745
1550023200000,2019-02-13 02:00:00,BTCUSD,3593.43,3600.76,3590.2,3597.59,84.8668346144
1550019600000,2019-02-13 01:00:00,BTCUSD,3594.81,3597.89,3589.47,3593.43,89.0568861551
1550016000000,2019-02-13 00:00:00,BTCUSD,3588.61,3598.06,3584.76,3594.81,160.272636991
1550012400000,2019-02-12 23:00:00,BTCUSD,3579.4,3591.79,3579.4,3588.61,28.0872206761
1550008800000,2019-02-12 22:00:00,BTCUSD,3577.48,3585.11,3573.79,3579.4,28.4286298263
1550005200000,2019-02-12 21:00:00,BTCUSD,3605.94,3609.04,3559.14,3577.48,388.9584821582
1550001600000,2019-02-12 20:00:00,BTCUSD,3597.5,3613.94,3597.5,3605.94,63.4988520591
1549998000000,2019-02-12 19:00:00,BTCUSD,3597.64,3604.44,3592.94,3597.5,82.5124412101
1549994400000,2019-02-12 18:00:00,BTCUSD,3581.2,3618.56,3580.76,3597.64,205.0475046553
1549990800000,2019-02-12 17:00:00,BTCUSD,3576.0,3586.91,3576.0,3581.2,96.0063101398
1549987200000,2019-02-12 16:00:00,BTCUSD,3573.25,3584.07,3572.22,3576.0,238.0428502887
1549983600000,2019-02-12 15:00:00,BTCUSD,3574.5,3578.0,3565.75,3573.25,153.2483593429
1549980000000,2019-02-12 14:00:00,BTCUSD,3577.7,3577.93,3571.7,3574.5,91.0400059745
1549976400000,2019-02-12 13:00:00,BTCUSD,3579.84,3590.0,3575.0,3577.7,218.9727564776
1549972800000,2019-02-12 12:00:00,BTCUSD,3568.02,3586.75,3568.01,3579.84,275.4209420258
1549969200000,2019-02-12 11:00:00,BTCUSD,3566.18,3572.0,3564.69,3568.02,126.1825845166
1549965600000,2019-02-12 10:00:00,BTCUSD,3566.67,3569.67,3559.99,3566.18,51.87084252
1549962000000,2019-02-12 09:00:00,BTCUSD,3565.37,3569.66,3560.39,3566.67,83.5348709048
1549958400000,2019-02-12 08:00:00,BTCUSD,3576.85,3577.99,3562.33,3565.37,86.6156510018
1549954800000,2019-02-12 07:00:00,BTCUSD,3577.16,3578.45,3572.81,3576.85,100.10376907
1549951200000,2019-02-12 06:00:00,BTCUSD,3579.24,3579.6,3572.8,3577.16,149.3829681434
1549947600000,2019-02-12 05:00:00,BTCUSD,3578.39,3583.34,3576.44,3579.24,111.65780251
1549944000000,2019-02-12 04:00:00,BTCUSD,3573.57,3581.21,3573.06,3578.39,44.927811283
1549940400000,2019-02-12 03:00:00,BTCUSD,3568.51,3574.11,3567.87,3573.57,18.1838262141
1549936800000,2019-02-12 02:00:00,BTCUSD,3569.48,3572.0,3562.45,3568.51,34.6119863095
1549933200000,2019-02-12 01:00:00,BTCUSD,3568.33,3575.57,3562.54,3569.48,15.6096918824
1549929600000,2019-02-12 00:00:00,BTCUSD,3588.58,3590.91,3550.1,3568.33,167.6482085688
1549926000000,2019-02-11 23:00:00,BTCUSD,3598.01,3598.01,3586.75,3588.58,45.6248154765
1549922400000,2019-02-11 22:00:00,BTCUSD,3588.0,3599.36,3587.31,3598.01,64.9924006274
1549918800000,2019-02-11 21:00:00,BTCUSD,3598.99,3599.85,3588.0,3588.0,243.9034818869
1549915200000,2019-02-11 20:00:00,BTCUSD,3601.28,3605.16,3594.79,3598.99,84.8384765648
1549911600000,2019-02-11 19:00:00,BTCUSD,3596.99,3606.39,3595.02,3601.28,87.7754340145
1549908000000,2019-02-11 18:00:00,BTCUSD,3592.6,3596.99,3589.7,3596.99,101.8153111309
1549904400000,2019-02-11 17:00:00,BTCUSD,3586.0,3596.79,3586.0,3592.6,113.1800179439
1549900800000,2019-02-11 16:00:00,BTCUSD,3599.69,3600.3,3578.01,3586.0,136.760921905
1549897200000,2019-02-11 15:00:00,BTCUSD,3606.34,3606.34,3590.91,3599.69,140.3572621768
1549893600000,2019-02-11 14:00:00,BTCUSD,3598.58,3609.6,3595.13,3606.34,338.0483658609
1549890000000,2019-02-11 13:00:00,BTCUSD,3593.13,3609.84,3590.52,3598.58,345.642815645
1549886400000,2019-02-11 12:00:00,BTCUSD,3585.99,3596.95,3580.54,3593.13,281.985115993
1549882800000,2019-02-11 11:00:00,BTCUSD,3588.86,3588.86,3582.86,3585.99,120.8946782599
1549879200000,2019-02-11 10:00:00,BTCUSD,3593.25,3601.34,3581.87,3588.86,170.6358966573
1549875600000,2019-02-11 09:00:00,BTCUSD,3588.06,3596.22,3587.03,3593.25,251.6410310883
1549872000000,2019-02-11 08:00:00,BTCUSD,3596.2,3596.21,3588.06,3588.06,128.2747790409
1549868400000,2019-02-11 07:00:00,BTCUSD,3594.01,3596.8,3592.7,3596.2,80.34284958
1549864800000,2019-02-11 06:00:00,BTCUSD,3589.0,3594.01,3587.49,3594.01,27.51733608
1549861200000,2019-02-11 05:00:00,BTCUSD,3595.65,3595.65,3587.1,3589.0,122.10776078
1549857600000,2019-02-11 04:00:00,BTCUSD,3594.48,3595.79,3585.03,3595.65,38.9037424298
1549854000000,2019-02-11 03:00:00,BTCUSD,3598.58,3598.71,3594.43,3594.48,29.3350490397
1549850400000,2019-02-11 02:00:00,BTCUSD,3601.0,3607.43,3598.58,3598.58,46.420424097
1549846800000,2019-02-11 01:00:00,BTCUSD,3610.33,3610.33,3596.34,3601.0,53.167253914
1549843200000,2019-02-11 00:00:00,BTCUSD,3647.21,3649.99,3588.78,3610.33,303.0252143286
1549839600000,2019-02-10 23:00:00,BTCUSD,3620.38,3655.04,3618.24,3647.21,169.7472787196
1549836000000,2019-02-10 22:00:00,BTCUSD,3605.54,3626.64,3605.54,3620.38,51.12552405
1549832400000,2019-02-10 21:00:00,BTCUSD,3603.16,3606.81,3602.07,3605.54,13.2552431687
1549828800000,2019-02-10 20:00:00,BTCUSD,3605.51,3606.89,3600.7,3603.16,12.9564120769
1549825200000,2019-02-10 19:00:00,BTCUSD,3606.59,3610.3,3603.19,3605.51,14.0576819727
1549821600000,2019-02-10 18:00:00,BTCUSD,3605.01,3613.22,3604.15,3606.59,9.74748392
1549818000000,2019-02-10 17:00:00,BTCUSD,3611.69,3612.07,3605.0,3605.01,37.3967921821
1549814400000,2019-02-10 16:00:00,BTCUSD,3596.0,3619.59,3594.2,3611.69,96.8889261678
1549810800000,2019-02-10 15:00:00,BTCUSD,3586.3,3596.0,3585.5,3596.0,41.7283695953
1549807200000,2019-02-10 14:00:00,BTCUSD,3600.62,3600.62,3585.05,3586.3,57.1626308753
1549803600000,2019-02-10 13:00:00,BTCUSD,3593.73,3600.62,3592.14,3600.62,66.7592559174
1549800000000,2019-02-10 12:00:00,BTCUSD,3603.99,3604.0,3593.11,3593.73,49.4477470276
1549796400000,2019-02-10 11:00:00,BTCUSD,3610.32,3610.32,3602.21,3603.99,2.0824508947
1549792800000,2019-02-10 10:00:00,BTCUSD,3602.44,3612.05,3602.44,3610.32,43.2790619
1549789200000,2019-02-10 09:00:00,BTCUSD,3604.19,3605.8,3600.59,3602.44,31.5639240131
1549785600000,2019-02-10 08:00:00,BTCUSD,3600.6,3605.4,3600.6,3604.19,17.2644939791
1549782000000,2019-02-10 07:00:00,BTCUSD,3600.49,3605.48,3580.17,3600.6,23.0569677471
1549778400000,2019-02-10 06:00:00,BTCUSD,3618.42,3618.42,3596.92,3600.49,53.9777075931
1549774800000,2019-02-10 05:00:00,BTCUSD,3619.99,3621.47,3615.0,3618.42,21.2706896846
1549771200000,2019-02-10 04:00:00,BTCUSD,3616.3,3620.0,3615.09,3619.99,40.8533343331
1549767600000,2019-02-10 03:00:00,BTCUSD,3619.43,3620.27,3615.09,3616.3,43.7264862321
1549764000000,2019-02-10 02:00:00,BTCUSD,3616.7,3622.23,3616.7,3619.43,54.2786737285
1549760400000,2019-02-10 01:00:00,BTCUSD,3620.58,3621.9,3615.55,3616.7,18.73652468
1549756800000,2019-02-10 00:00:00,BTCUSD,3624.11,3630.0,3620.58,3620.58,16.8757433532
1549753200000,2019-02-09 23:00:00,BTCUSD,3619.58,3625.53,3616.19,3624.11,26.9514521873
1549749600000,2019-02-09 22:00:00,BTCUSD,3622.17,3622.33,3615.07,3619.58,19.0899158537
1549746000000,2019-02-09 21:00:00,BTCUSD,3614.76,3623.0,3614.75,3622.17,10.5189248327
1549742400000,2019-02-09 20:00:00,BTCUSD,3612.65,3614.76,3612.14,3614.76,24.5654993703
1549738800000,2019-02-09 19:00:00,BTCUSD,3605.55,3612.65,3605.55,3612.65,20.2557235871
1549735200000,2019-02-09 18:00:00,BTCUSD,3602.85,3607.04,3600.01,3605.55,47.7354614671
1549731600000,2019-02-09 17:00:00,BTCUSD,3606.6,3606.6,3600.45,3602.85,63.3043319316
1549728000000,2019-02-09 16:00:00,BTCUSD,3605.77,3611.6,3595.01,3606.6,164.559437788
1549724400000,2019-02-09 15:00:00,BTCUSD,3617.8,3619.88,3605.77,3605.77,18.8658584099
